answers,link,questions
"What links: ||9|| Martin Rees; Arnold Wolfendale; Francis Graham-Smith; Martin Ryle?||10 ||Thermodynamics; Newton’s motion; Kepler’s planetary motion?||11 ||Mediolanum; Mondadori; AC Milan; Mediaset?||12|| Anne Catherick and Jennet Humfrye, in opposition? ||13|| William II; Edward V; Edward VI; Elizabeth I?||14|| Ross, Skye and Lochaber (12,000 km||2||); Islington North (735 hectares)?||15|| Stillwater; Venus In Furs; the Wonders; Marvin Berry And The Starlighters?",https://www.theguardian.com/news/2015/feb/21/the-quiz-thomas-eaton,"1 ||“Where shall I go? What shall I do?” – what was the response? ||2 ||Alan Coren Close is in which area of London?||3 ||What is ruled by the House of Thani? ||4|| How does a siffleur entertain an audience?||5 ||Which bay drains 40% of California’s land?||6 ||Where did a flash in the pan originally take place? ||7 ||What upheaval rocked China from 1850 to 1864?||8 ||What 2016 sporting event will be 50, not L?"
 ,https://www.theguardian.com/news/2015/mar/07/quiz-general-knowledge-guardian,"1 ||Which company has an Imagineering division? ||2|| Which British prime ministers were brothers? ||3 ||Which artist’s When Will You Marry? was sold for almost $300m?||4|| What annual payment is made up of 1p, 2p, 3p and 4p coins? ||5|| Who wrote the paper Computing Machinery and Intelligence? ||6|| Who’s finished runner-up to AP McCoy 15 times in the jockeys’ championship? ||7|| Which Thames crossing is a bascule bridge? ||8|| George Westinghouse beat Thomas Edison in what “war”? ||What links: ||9|| Bulldog; pig; monkey; blackbird; raccoon; pony; jay? ||10|| ’s-Hertogenbosch; Wimbledon; Stuttgart; Halle; Nottingham; Queen’s? ||11|| Marble Arch, London, and Admiralty Arch, Holyhead? ||12|| Bereishit; Shemot; Wayiqra; Bemidbar; Devarim? ||13|| Hobbes; Tony; Richard Parker; Shere Khan? ||14|| Messenger of the gods; Castor and Pollux; twin brother of Artemis?||15|| Rebecca; The Road; Notes From Underground; Fight Club; The Power And The Glory?"
 ,https://www.theguardian.com/news/2015/feb/28/weekend-quiz-katharine-hepburn-director-eight-films,"1 ||Which drama is subtitled Certain Private Conversations In Two Acts And A Requiem? ||2 ||Which body observes the Salisbury Convention? ||3 ||Who directed Katharine Hepburn in eight feature films? ||4 ||“All the news that’s fit to print” is whose motto? ||5 ||Who is the most borrowed writer from UK libraries? ||6 ||What index in the Economist measures purchasing power parity?||7 ||Who was the son of King Laius and Queen Jocasta? ||8 ||In medieval belief, what was a revenant? ||What links: ||9|| Elephants; Super Eagles; Copper Bullets; Pharaohs (x3)? ||10|| Bear; Just Above My Head; Deadpan; Western Deep; Gravesend? ||11|| Balsamic vinegar; Maserati; Ferrari; Pavarotti? ||12|| Kellogg; Insead; Saïd; Wharton; Sloan; IMD; Haas? ||13|| Abhors; biopsy; chintz; deity; empty; forty; ghost? ||14|| Lincoln (1); Jefferson (5); FD Roosevelt (10); Washington (25); Kennedy (50)?||15|| Lanzhou, China; Upington, South Africa; Hanoi, Vietnam; Khartoum, Sudan?"
 ,https://www.theguardian.com/news/2015/jan/31/quiz-general-knowledge-guardian,"1|| Which condiment was known as “Wilson’s gravy”? ||2|| Which song is set on Tyneside on 9 June 1862? ||3|| What was isolated by the Gleneagles Agreement? ||4|| The meerkat is a member of what family? ||5|| Mascagni and Leoncavallo wrote which operatic pairing? ||6|| Furnace Creek is part of what US national park? ||7|| Ghost Stories Of An Antiquary was whose first supernatural collection? ||8|| On TV, who were Danny Wilde and Lord Brett Sinclair? ||What links: ||9|| Cantiaci; Atrebates; Dumnonii; Iceni; Brigantes; Silures? ||10|| Eoin Morgan; Boyd Rankin; Ed Joyce? ||11|| Red sprites; blue jets; blue starters; elves? ||12|| Frogs (2); livestock disease (5); locusts (8); darkness (9)? ||13|| The Protester; Barack Obama; Pope Francis; the Ebola fighters? ||14|| Macabeo, Parellada and Xarel-lo (in Catalonia)? ||15|| Frederick, 1751; Henry, 1612; Arthur, 1502; Edward, 1376; William, 1120?"
 ,https://www.theguardian.com/theguardian/2014/nov/22/quiz-general-knowledge-guardian,"1 ||Sir Hudson Lowe was whose “jailer”?||2|| Which city is served by the Luas tram system?||3|| Satire died the day that what happened, according to Tom Lehrer?||4|| Kutschera was renamed Rainer in which musical?||5|| In what game did Jumpman try to rescue the Lady?||6|| Which football club has the highest average attendance in Europe?||7|| What “era” began on 21 August 1935 at LA’s Palomar Ballroom?||8|| Liv Ullmann appeared in 10 films by which director?||What links:||9|| Writer’s cramp; water on the knee; spare ribs; butterflies in stomach; broken heart?||10|| Gregor Samsa; David Hedison; Jeff Goldblum?||11|| Rwanda and Mozambique (in the Commonwealth)?||12|| Johnson; Warner; Saatchi; Lehman?||13|| Charm; exaltation; murder; dole; murmuration; skein?||14|| Virgin, Child and 11 angels; Richard II, John the Baptist, Edward the Confessor and Saint Edmund?||15|| Berlioz dramatic symphony; Tchaikovsky overture; Prokofiev ballet?"
 ,https://www.theguardian.com/news/2015/mar/28/quiz-general-knowledge-guardian,"1|| Which poster featured volunteers from Hendon Young Conservatives? ||2|| Which wife of Henry VIII later married his former brother-in-law? ||3|| The Avesta is a sacred book of which religion? ||4|| Who taught for 43 years at Brookfield Grammar School? ||5|| Which US ex-sportsman is worth more than $1bn? ||6|| Which orchestra is native to Java and Bali? ||7|| What words appear in the title of every episode of The Man From U.N.C.L.E.? ||8|| Monster is a town in which EU member state? ||What links: ||9|| Harpagon; Alceste; Argan; Magdelon and Cathos? ||10|| Strozzi; Pitti; Vecchio; Corsini; Bargello; Medici Riccardi? ||11|| Laurasia; Gondwana; Tethys Ocean? ||12|| Cheryl Crawford, Elia Kazan and Robert Lewis; 432 West 44th Street, NYC? ||13|| Centenary Quaich; Millennium; Calcutta; Giuseppe Garibaldi? ||14|| Trixie; Goliath; Heinz; Patent; Canadian? ||15|| Viking Erik Haraldsson; Mary I; Kansas, 1854-61?"
 ,https://www.theguardian.com/news/2015/mar/14/quiz-general-knowledge-guardian,"1|| Who was criticised for his “silly, flat and dishwatery utterances” by the Chicago Times in 1863? ||2|| Which film features Maria and her robot double? ||3|| Who was a national champion aged eight, nine and 12? ||4|| What meet at Cape Agulhas? ||5|| Which stationery items are measured in C sizes? ||6|| Which country’s official languages are Hiri Motu, Tok Pisin and English? ||7|| Stott Hall Farm stands in the middle of which motorway? ||8|| Who speaks the “All the world’s a stage” monologue? ||What links: ||9|| Socrates; Lavoisier; Marat; Sieyès; Pope Pius VII; Napoleon? ||10|| Hintze Hall; Earth Hall; Darwin Centre; Flett Theatre? ||11|| Jane Cairns; Margaret Allen; Lana Turner; Betty Kern; Ava Gardner; Kathleen Winsor; Doris Dowling; Evelyn Keyes? ||12|| Thailand, 2006; UK, 1897 and 2012; Austria-Hungary, 1908? ||13|| Opening of Nineteen Eighty-Four; Jason Voorhees; Last Supper; Blur and Black Sabbath? ||14|| Fermat; Mersenne; Proth; factorial; twin; primorial? ||15|| Pripyat, Ukraine; Craco, Italy; Centralia, Pennsylvania; Hashima Island, Japan?"
 ,https://www.theguardian.com/theguardian/2014/dec/06/quiz-general-knowledge-guardian,"1|| The Friendly Society of Agricultural Labourers became known as what? ||2|| Up to 3m long and 300kg, what is the Mekong Giant? ||3|| In 1961, who became the first living artist to exhibit at the Louvre? ||4|| Who might take the UKCAT or BMAT? ||5|| Which Russian tsar had more wives than Henry VIII? ||6|| Who borrowed the sword Hrunting from Unferth? ||7|| What is the only city on the river Wye? ||8|| What did the Sunday Express describe in 1928 as “a book that must be suppressed”? ||What links: ||9|| Dannebrog; Maple Leaf; Old Glory; Hinomaru; Tiranga? ||10|| Kimber; Wheatley; Whaite; Quinn; Birtwhistle? ||11|| Charles de Gaulle; Napoleon Bonaparte; Marcel Dassault; Antoine de Saint-Exupéry? ||12|| Lake Placid (twice); Squaw Valley; Salt Lake City? ||13|| George III; John Taverner; Mr Emmet; Earl Magnus; Doctor of Myddfai? ||14|| Cholent; bigos; scouse; feijoada; cassoulet; wat? ||15|| Paul Cummins; Tom Piper; 888,246? "
 ,https://www.theguardian.com/theguardian/2014/nov/29/quiz-general-knowledge-guardian,"1 ||“I have seen the future, and it works” was Lincoln Steffens’ verdict in 1919 on what? ||2|| Who was anointed by Nathan and Zadok? ||3|| Which sportsman was the subject of Johnny Wakelin’s song Black Superman? ||4|| François Hollande and Joan-Enric Vives Sicilia are co-princes of where? ||5|| Which major planet is missing from Holst’s The Planets? ||6|| Where was the ancient city of Crocodilopolis? ||7|| What did Trent Grimsey do over 6 hours 55 mins on 8 September 2012? ||8|| What radio contest has six teams, including Wales and North of England? ||What links: ||9|| R&R; Deals on Wheels; the Albert; Argee Bhajee; Blades? ||10|| Achilles; Cock Robin; Harold II (probably); William II? ||11|| Greenwich; Herstmonceux Castle; Cambridge? ||12|| The Gnome; the Old Castle; Tuileries; Cattle; the Ballet of Unhatched Chicks? ||13|| Protanopia; tritanopia; deuteranopia? ||14|| Mark Brown; Steven Pressley; Kenny Miller; Mo Johnston; Alfie Conn? ||15|| Juba (2011); Podgorica (2006); Dili and Bern (2002)? "
 ,https://www.theguardian.com/news/2015/mar/21/quiz-general-knowledge-guardian,"1|| Which fictional character is an honorary fellow of the Royal Society of Chemistry? ||2|| “I am the king of the divan” is a rare English line in which song? ||3|| Where in the body is the atlanto-axial joint? ||4|| Who are carving up the world in Gillray’s cartoon The Plumb-Pudding In Danger? ||5|| Worldwide, 318 people are qualified as MW – what is an MW? ||6|| What does an anadromous fish do? ||7|| Which two Britons have scored in two European Cup finals? ||8|| What is the “national fundraising charity for art”? ||What links: ||9|| Brockhaus; Winkler Prins; Larousse; Britannica? ||10|| Rhode Island; Barry Island; Isles of Dogs, Purbeck, Thanet and Ely? ||11|| Novels of character and environment; novels of ingenuity; romances and fantasies? ||12|| 100-199 (colours); 200-299 (preservatives); 300-399 (antioxidants)? ||13|| Neuberger; Hale; Mance; Kerr; Clarke; Sumption (and six others)? ||14|| Novel Erewhon; TV series Torchwood; film October Sky? ||15|| Shakespeare; Margaret Thatcher; George W Bush; Roger Federer (twice)?"
"1|| US Declaration of Independence. ||2|| Crystal Palace. ||3|| Doosra ball, in a cricket Test match. ||4|| Axilla. ||5|| Marcel Duchamp. ||6|| Vinyl records. ||7|| Iditarod sled dog race. ||8|| Leprosy. ||9|| Fictional breweries: EastEnders; The Simpsons; Coronation Street. ||10|| Originally French songs. ||11|| Alexander the Great: birth and death. ||12|| Inspired names: Lionel Messi; Cristiano Ronaldo; James Rodríguez. ||13|| Lost/destroyed manuscripts. ||14|| Married same person twice. ||15|| Extreme points of mainland Britain: N, S, E, W.",https://www.theguardian.com/theguardian/2014/aug/02/quiz-general-knowledge-guardian,"1|| ""When in the course of human events…"" begins what? ||2|| Which London park has a collection of concrete dinosaurs?||3|| Moeen Ali delivered what first for England in June? ||4|| What's the medical name for the armpit? ||5|| Which dada artist became a chess master? ||6|| What are crate diggers searching for? ||7|| What race runs from Anchorage to Nome, Alaska? ||8|| Gerhard Hansen identified the cause of what disease? ||What links: ||9|| Luxford & Copley; Duff; Newton and Ridley? ||10|| My Way; Beyond The Sea; Seasons In The Sun?||11|| Pella, 356BC and Babylon, 323BC? ||12|| Lionel Richie; Ronald Reagan; James Bond (in football)? ||13|| Under Milk Wood; Seven Pillars Of Wisdom; Carlyle's French Revolution? ||14|| Sophia Loren; Natalie Wood; Elizabeth Taylor; Frida Kahlo; Melanie Griffith? ||15|| Dunnet Head; Lizard Point; Lowestoft Ness; Corrachadh Mòr?"
 ,https://www.theguardian.com/theguardian/2014/nov/15/quiz-general-knowledge-guardian,"1|| Edward Russell’s manslaughter trial in December 1935 was the last to take place where? ||2|| Excluding overseas territories, what’s the most southerly city in the EU? ||3|| International rules football is a hybrid of which two sports? ||4|| The Cathedral of the Intercession on the Moat is better known as what? ||5|| Who asked why a raven was like a writing desk? ||6 ||Britains famously made models of what? ||7|| London, Ontario stands on what river? ||8|| Who or what is the Red Lady of Paviland? ||What links:|| ||9|| John Lennon; Culture Club; Massive Attack; Radiohead? ||10|| Gal; dyne; erg; barye; kayser? ||11 ||West Indies in England, 1939; India in Pakistan, 1984; New Zealand in Sri Lanka, 1987; West Indies in India, 2014? ||12|| Thomas Becket; John “Red” Comyn; Giuliano de’ Medici; Oscar Romero? ||13|| The Key; Lucifer; Blue Poles; Convergence; Autumn Rhythm; The Deep? ||14 ||Kodkod; margay; oncilla; caracal; serval? ||15 ||Denmark and UK (2); Norway (5); Spain and Morocco (6); Sweden (16)?"
,https://www.theguardian.com/theguardian/2014/aug/23/weekend-quiz-cricket-ground-shane-warne-stand,"1|| Whose motto is ""A noble spirit embiggens the smallest man""? ||2|| Which cricket ground has a Shane Warne stand? ||3|| What music compilation reached its 88th edition last month? ||4 ||What culinary record is held by the Carolina Reaper? ||5|| Who is Prince Myshkin in a Dostoevsky novel? ||6|| What is Portugal's oldest university? ||7|| What are made by C Bechstein? ||8|| What currency was worth 400 quintillion pengo in 1946? ||What links:||9|| Only named character in Jesus' parables; Mary and Martha's brother? ||10|| Tom and Frank McLaury and Billy Clanton (fatally)? ||11|| Rumpy; Riser; Stumpy; Stubby; Longy? ||12|| Cammell Laird; Swan Hunter; Yarrow; Harland and Wolff? ||13|| Nibali; Contador; Hinault; Gimondi; Merckx; Anquetil? ||14|| Doc Martin; Wycliffe; Poldark; The Camomile Lawn? ||15|| Texel; Vlieland; Terschelling; Ameland; Schiermonnikoog?"
1 ||Twitter. ||2|| Pitchblende. ||3|| The Equalizer (on TV and forthcoming in film). ||4|| Madeira. ||5|| Othello. ||6|| Slade In Flame. ||7|| Sartorius. ||8|| Rhett Butler (Scarlett O'Hara's husbands). ||9|| Played Hercules on screen. ||10|| Captain Cook: born; died. ||11|| David Hockney double portraits. ||12|| German World Cup wins. ||13|| Released albums entitled X. ||14|| House of Lords composition. ||15|| Had three daughters: Shakespeare play; Chekhov's Three Sisters; Austen's Sense And Sensibility.,https://www.theguardian.com/theguardian/2014/aug/16/guiz-general-knowledge-guardian,"1|| What changed its font from Helvetica Neue to Gotham in May? ||2|| What's the common name for the ore uraninite? ||3|| What was Robert McCall's crime-fighting alias? ||4|| Funchal is the capital of what island? ||5|| Which plot turns on a strawberry-patterned handkerchief? ||6 ||What 1975 film did Mark Kermode describe as the ""Citizen Kane of British pop movies""? ||7|| What is the longest muscle in the human body? ||8 ||Charles Hamilton, Frank Kennedy – matrimonially, who came next? ||What links: ||9|| Dwayne Johnson; Kellan Lutz; Lou Ferrigno; Arnold Schwarzenegger? ||10|| Marton in Cleveland, 1728; Kealakekua Bay, Hawaii, 1779? ||11|| George Lawson and Wayne Sleep; Celia Birtwell and Ossie Clark; Don Bachardy and Christopher Isherwood? ||12|| Bern; Munich; Rome; Rio de Janeiro? ||13 ||Ed Sheeran; Kylie Minogue; INXS; Beloved; Def Leppard? ||14|| Con (219); Lab (217); Lib Dem (98); Bishops (26); others (215)? ||15 ||King Lear; Colonel Prozorov; Mr Dashwood?"
